record_id,node_key,display_name,stack_bb,spot_family,hero_position,villain_position,player_count,action_context,allowed_actions,app_status,source_class,source_confidence,range_cells_status,import_decision,trainer_default_visibility,owner_review_required,approval_target,population_strategy_summary,latest_research_alignment,simplified_live_rule,risk_flags,review_hand_focus,codex_action,codex_notes,field_integrity,created_date
FACING_OPEN_EARLY_15BB_BTN_VS_UTG_facing_open_early_15bb_btn_vs_utg_bba,facing_open_early_15bb_btn_vs_utg_bba,facing_open_early 15bb BTN vs UTG,15,facing_open_early,BTN,UTG,BBA_APP_DEFAULT,MTT_BBA_PRE_FLOP,"JAM,CALL,FOLD",seed,typed_seed,MEDIUM_SEED,FULL_169_RESOLVED,KEEP_AS_SEED_REVIEW_BEFORE_APPROVAL,VISIBLE_DEFAULT,TRUE,REVIEWED_THEN_APPROVE_OPTIONAL,Seed response versus UTG open at 15bb. Population note: live UTG ranges are often tight/value-heavy.,"2025-2026 public sources support a GTO-baseline-plus-live-population approach: late-position steal pressure when blinds overfold, tighter responses to large opens and value-heavy 3-bets, linear/value-heavy 3-betting versus under-4-betting pools, and avoiding static push/fold-only assumptions.",Defend tightly versus UTG; prefer value-heavy 3-bets/jams; avoid dominated offsuit flats.,EARLY_POSITION_OPEN_CAN_BE_TOO_STRONG_IN_LIVE_FIELDS,"AJo,KQo,A5s,A9s,K9s,77,55,ATo,KJo,QJs",CREATE_OR_UPDATE_REVIEW_SCENARIO_RECORD_ONLY,SAFE_TO_SHOW_FOR_REVIEW_WITH_STATUS_LABELS,NO_EMPTY_FIELDS_USE_NOT_APPLICABLE_OR_SOURCE_REQUIRED,2026-05-20
FACING_OPEN_EARLY_15BB_SB_VS_UTG_facing_open_early_15bb_sb_vs_utg_bba,facing_open_early_15bb_sb_vs_utg_bba,facing_open_early 15bb SB vs UTG,15,facing_open_early,SB,UTG,BBA_APP_DEFAULT,MTT_BBA_PRE_FLOP,"JAM,CALL,FOLD",seed,typed_seed,MEDIUM_SEED,FULL_169_RESOLVED,KEEP_AS_SEED_REVIEW_BEFORE_APPROVAL,VISIBLE_DEFAULT,TRUE,REVIEWED_THEN_APPROVE_OPTIONAL,Seed response versus UTG open at 15bb. Population note: live UTG ranges are often tight/value-heavy.,"2025-2026 public sources support a GTO-baseline-plus-live-population approach: late-position steal pressure when blinds overfold, tighter responses to large opens and value-heavy 3-bets, linear/value-heavy 3-betting versus under-4-betting pools, and avoiding static push/fold-only assumptions.",Defend tightly versus UTG; prefer value-heavy 3-bets/jams; avoid dominated offsuit flats.,EARLY_POSITION_OPEN_CAN_BE_TOO_STRONG_IN_LIVE_FIELDS,"AJo,KQo,A5s,A9s,K9s,77,55,ATo,KJo,QJs",CREATE_OR_UPDATE_REVIEW_SCENARIO_RECORD_ONLY,SAFE_TO_SHOW_FOR_REVIEW_WITH_STATUS_LABELS,NO_EMPTY_FIELDS_USE_NOT_APPLICABLE_OR_SOURCE_REQUIRED,2026-05-20
FACING_OPEN_EARLY_15BB_BB_VS_UTG_facing_open_early_15bb_bb_vs_utg_bba,facing_open_early_15bb_bb_vs_utg_bba,facing_open_early 15bb BB vs UTG,15,facing_open_early,BB,UTG,BBA_APP_DEFAULT,MTT_BBA_PRE_FLOP,"JAM,CALL,FOLD",seed,typed_seed,MEDIUM_SEED,FULL_169_RESOLVED,KEEP_AS_SEED_REVIEW_BEFORE_APPROVAL,VISIBLE_DEFAULT,TRUE,REVIEWED_THEN_APPROVE_OPTIONAL,Seed response versus UTG open at 15bb. Population note: live UTG ranges are often tight/value-heavy.,"2025-2026 public sources support a GTO-baseline-plus-live-population approach: late-position steal pressure when blinds overfold, tighter responses to large opens and value-heavy 3-bets, linear/value-heavy 3-betting versus under-4-betting pools, and avoiding static push/fold-only assumptions.",Defend tightly versus UTG; prefer value-heavy 3-bets/jams; avoid dominated offsuit flats.,EARLY_POSITION_OPEN_CAN_BE_TOO_STRONG_IN_LIVE_FIELDS,"AJo,KQo,A5s,A9s,K9s,77,55,ATo,KJo,QJs",CREATE_OR_UPDATE_REVIEW_SCENARIO_RECORD_ONLY,SAFE_TO_SHOW_FOR_REVIEW_WITH_STATUS_LABELS,NO_EMPTY_FIELDS_USE_NOT_APPLICABLE_OR_SOURCE_REQUIRED,2026-05-20
FACING_OPEN_EARLY_25BB_HJ_VS_UTG_facing_open_early_25bb_hj_vs_utg_bba,facing_open_early_25bb_hj_vs_utg_bba,facing_open_early 25bb HJ vs UTG,25,facing_open_early,HJ,UTG,BBA_APP_DEFAULT,MTT_BBA_PRE_FLOP,"JAM,THREE_BET,CALL,FOLD",seed,typed_seed,MEDIUM_SEED,FULL_169_RESOLVED,KEEP_AS_SEED_REVIEW_BEFORE_APPROVAL,VISIBLE_DEFAULT,TRUE,REVIEWED_THEN_APPROVE_OPTIONAL,Seed response versus UTG open at 25bb. Population note: live UTG ranges are often tight/value-heavy.,"2025-2026 public sources support a GTO-baseline-plus-live-population approach: late-position steal pressure when blinds overfold, tighter responses to large opens and value-heavy 3-bets, linear/value-heavy 3-betting versus under-4-betting pools, and avoiding static push/fold-only assumptions.",Defend tightly versus UTG; prefer value-heavy 3-bets/jams; avoid dominated offsuit flats.,EARLY_POSITION_OPEN_CAN_BE_TOO_STRONG_IN_LIVE_FIELDS,"AJo,KQo,A5s,A9s,K9s,77,55,ATo,KJo,QJs",CREATE_OR_UPDATE_REVIEW_SCENARIO_RECORD_ONLY,SAFE_TO_SHOW_FOR_REVIEW_WITH_STATUS_LABELS,NO_EMPTY_FIELDS_USE_NOT_APPLICABLE_OR_SOURCE_REQUIRED,2026-05-20
FACING_OPEN_EARLY_25BB_CO_VS_UTG_facing_open_early_25bb_co_vs_utg_bba,facing_open_early_25bb_co_vs_utg_bba,facing_open_early 25bb CO vs UTG,25,facing_open_early,CO,UTG,BBA_APP_DEFAULT,MTT_BBA_PRE_FLOP,"JAM,THREE_BET,CALL,FOLD",seed,typed_seed,MEDIUM_SEED,FULL_169_RESOLVED,KEEP_AS_SEED_REVIEW_BEFORE_APPROVAL,VISIBLE_DEFAULT,TRUE,REVIEWED_THEN_APPROVE_OPTIONAL,Seed response versus UTG open at 25bb. Population note: live UTG ranges are often tight/value-heavy.,"2025-2026 public sources support a GTO-baseline-plus-live-population approach: late-position steal pressure when blinds overfold, tighter responses to large opens and value-heavy 3-bets, linear/value-heavy 3-betting versus under-4-betting pools, and avoiding static push/fold-only assumptions.",Defend tightly versus UTG; prefer value-heavy 3-bets/jams; avoid dominated offsuit flats.,EARLY_POSITION_OPEN_CAN_BE_TOO_STRONG_IN_LIVE_FIELDS,"AJo,KQo,A5s,A9s,K9s,77,55,ATo,KJo,QJs",CREATE_OR_UPDATE_REVIEW_SCENARIO_RECORD_ONLY,SAFE_TO_SHOW_FOR_REVIEW_WITH_STATUS_LABELS,NO_EMPTY_FIELDS_USE_NOT_APPLICABLE_OR_SOURCE_REQUIRED,2026-05-20
FACING_OPEN_EARLY_25BB_BTN_VS_UTG_facing_open_early_25bb_btn_vs_utg_bba,facing_open_early_25bb_btn_vs_utg_bba,facing_open_early 25bb BTN vs UTG,25,facing_open_early,BTN,UTG,BBA_APP_DEFAULT,MTT_BBA_PRE_FLOP,"JAM,THREE_BET,CALL,FOLD",seed,typed_seed,MEDIUM_SEED,FULL_169_RESOLVED,KEEP_AS_SEED_REVIEW_BEFORE_APPROVAL,VISIBLE_DEFAULT,TRUE,REVIEWED_THEN_APPROVE_OPTIONAL,Seed response versus UTG open at 25bb. Population note: live UTG ranges are often tight/value-heavy.,"2025-2026 public sources support a GTO-baseline-plus-live-population approach: late-position steal pressure when blinds overfold, tighter responses to large opens and value-heavy 3-bets, linear/value-heavy 3-betting versus under-4-betting pools, and avoiding static push/fold-only assumptions.",Defend tightly versus UTG; prefer value-heavy 3-bets/jams; avoid dominated offsuit flats.,EARLY_POSITION_OPEN_CAN_BE_TOO_STRONG_IN_LIVE_FIELDS,"AJo,KQo,A5s,A9s,K9s,77,55,ATo,KJo,QJs",CREATE_OR_UPDATE_REVIEW_SCENARIO_RECORD_ONLY,SAFE_TO_SHOW_FOR_REVIEW_WITH_STATUS_LABELS,NO_EMPTY_FIELDS_USE_NOT_APPLICABLE_OR_SOURCE_REQUIRED,2026-05-20
FACING_OPEN_EARLY_25BB_SB_VS_UTG_facing_open_early_25bb_sb_vs_utg_bba,facing_open_early_25bb_sb_vs_utg_bba,facing_open_early 25bb SB vs UTG,25,facing_open_early,SB,UTG,BBA_APP_DEFAULT,MTT_BBA_PRE_FLOP,"JAM,THREE_BET,CALL,FOLD",seed,typed_seed,MEDIUM_SEED,FULL_169_RESOLVED,KEEP_AS_SEED_REVIEW_BEFORE_APPROVAL,VISIBLE_DEFAULT,TRUE,REVIEWED_THEN_APPROVE_OPTIONAL,Seed response versus UTG open at 25bb. Population note: live UTG ranges are often tight/value-heavy.,"2025-2026 public sources support a GTO-baseline-plus-live-population approach: late-position steal pressure when blinds overfold, tighter responses to large opens and value-heavy 3-bets, linear/value-heavy 3-betting versus under-4-betting pools, and avoiding static push/fold-only assumptions.",Defend tightly versus UTG; prefer value-heavy 3-bets/jams; avoid dominated offsuit flats.,EARLY_POSITION_OPEN_CAN_BE_TOO_STRONG_IN_LIVE_FIELDS,"AJo,KQo,A5s,A9s,K9s,77,55,ATo,KJo,QJs",CREATE_OR_UPDATE_REVIEW_SCENARIO_RECORD_ONLY,SAFE_TO_SHOW_FOR_REVIEW_WITH_STATUS_LABELS,NO_EMPTY_FIELDS_USE_NOT_APPLICABLE_OR_SOURCE_REQUIRED,2026-05-20
FACING_OPEN_EARLY_25BB_BB_VS_UTG_facing_open_early_25bb_bb_vs_utg_bba,facing_open_early_25bb_bb_vs_utg_bba,facing_open_early 25bb BB vs UTG,25,facing_open_early,BB,UTG,BBA_APP_DEFAULT,MTT_BBA_PRE_FLOP,"JAM,THREE_BET,CALL,FOLD",seed,typed_seed,MEDIUM_SEED,FULL_169_RESOLVED,KEEP_AS_SEED_REVIEW_BEFORE_APPROVAL,VISIBLE_DEFAULT,TRUE,REVIEWED_THEN_APPROVE_OPTIONAL,Seed response versus UTG open at 25bb. Population note: live UTG ranges are often tight/value-heavy.,"2025-2026 public sources support a GTO-baseline-plus-live-population approach: late-position steal pressure when blinds overfold, tighter responses to large opens and value-heavy 3-bets, linear/value-heavy 3-betting versus under-4-betting pools, and avoiding static push/fold-only assumptions.",Defend tightly versus UTG; prefer value-heavy 3-bets/jams; avoid dominated offsuit flats.,EARLY_POSITION_OPEN_CAN_BE_TOO_STRONG_IN_LIVE_FIELDS,"AJo,KQo,A5s,A9s,K9s,77,55,ATo,KJo,QJs",CREATE_OR_UPDATE_REVIEW_SCENARIO_RECORD_ONLY,SAFE_TO_SHOW_FOR_REVIEW_WITH_STATUS_LABELS,NO_EMPTY_FIELDS_USE_NOT_APPLICABLE_OR_SOURCE_REQUIRED,2026-05-20
FACING_OPEN_EARLY_40BB_HJ_VS_UTG_facing_open_early_40bb_hj_vs_utg_bba,facing_open_early_40bb_hj_vs_utg_bba,facing_open_early 40bb HJ vs UTG,40,facing_open_early,HJ,UTG,BBA_APP_DEFAULT,MTT_BBA_PRE_FLOP,"THREE_BET,CALL,FOLD",seed,typed_seed,MEDIUM_SEED,FULL_169_RESOLVED,KEEP_AS_SEED_REVIEW_BEFORE_APPROVAL,VISIBLE_DEFAULT,TRUE,REVIEWED_THEN_APPROVE_OPTIONAL,Seed response versus UTG open at 40bb. Population note: live UTG ranges are often tight/value-heavy.,"2025-2026 public sources support a GTO-baseline-plus-live-population approach: late-position steal pressure when blinds overfold, tighter responses to large opens and value-heavy 3-bets, linear/value-heavy 3-betting versus under-4-betting pools, and avoiding static push/fold-only assumptions.",Defend tightly versus UTG; prefer value-heavy 3-bets/jams; avoid dominated offsuit flats.,EARLY_POSITION_OPEN_CAN_BE_TOO_STRONG_IN_LIVE_FIELDS,"AJo,KQo,A5s,A9s,K9s,77,55,ATo,KJo,QJs",CREATE_OR_UPDATE_REVIEW_SCENARIO_RECORD_ONLY,SAFE_TO_SHOW_FOR_REVIEW_WITH_STATUS_LABELS,NO_EMPTY_FIELDS_USE_NOT_APPLICABLE_OR_SOURCE_REQUIRED,2026-05-20
FACING_OPEN_EARLY_40BB_CO_VS_UTG_facing_open_early_40bb_co_vs_utg_bba,facing_open_early_40bb_co_vs_utg_bba,facing_open_early 40bb CO vs UTG,40,facing_open_early,CO,UTG,BBA_APP_DEFAULT,MTT_BBA_PRE_FLOP,"THREE_BET,CALL,FOLD",seed,typed_seed,MEDIUM_SEED,FULL_169_RESOLVED,KEEP_AS_SEED_REVIEW_BEFORE_APPROVAL,VISIBLE_DEFAULT,TRUE,REVIEWED_THEN_APPROVE_OPTIONAL,Seed response versus UTG open at 40bb. Population note: live UTG ranges are often tight/value-heavy.,"2025-2026 public sources support a GTO-baseline-plus-live-population approach: late-position steal pressure when blinds overfold, tighter responses to large opens and value-heavy 3-bets, linear/value-heavy 3-betting versus under-4-betting pools, and avoiding static push/fold-only assumptions.",Defend tightly versus UTG; prefer value-heavy 3-bets/jams; avoid dominated offsuit flats.,EARLY_POSITION_OPEN_CAN_BE_TOO_STRONG_IN_LIVE_FIELDS,"AJo,KQo,A5s,A9s,K9s,77,55,ATo,KJo,QJs",CREATE_OR_UPDATE_REVIEW_SCENARIO_RECORD_ONLY,SAFE_TO_SHOW_FOR_REVIEW_WITH_STATUS_LABELS,NO_EMPTY_FIELDS_USE_NOT_APPLICABLE_OR_SOURCE_REQUIRED,2026-05-20
FACING_OPEN_EARLY_40BB_BTN_VS_UTG_facing_open_early_40bb_btn_vs_utg_bba,facing_open_early_40bb_btn_vs_utg_bba,facing_open_early 40bb BTN vs UTG,40,facing_open_early,BTN,UTG,BBA_APP_DEFAULT,MTT_BBA_PRE_FLOP,"THREE_BET,CALL,FOLD",seed,typed_seed,MEDIUM_SEED,FULL_169_RESOLVED,KEEP_AS_SEED_REVIEW_BEFORE_APPROVAL,VISIBLE_DEFAULT,TRUE,REVIEWED_THEN_APPROVE_OPTIONAL,Seed response versus UTG open at 40bb. Population note: live UTG ranges are often tight/value-heavy.,"2025-2026 public sources support a GTO-baseline-plus-live-population approach: late-position steal pressure when blinds overfold, tighter responses to large opens and value-heavy 3-bets, linear/value-heavy 3-betting versus under-4-betting pools, and avoiding static push/fold-only assumptions.",Defend tightly versus UTG; prefer value-heavy 3-bets/jams; avoid dominated offsuit flats.,EARLY_POSITION_OPEN_CAN_BE_TOO_STRONG_IN_LIVE_FIELDS,"AJo,KQo,A5s,A9s,K9s,77,55,ATo,KJo,QJs",CREATE_OR_UPDATE_REVIEW_SCENARIO_RECORD_ONLY,SAFE_TO_SHOW_FOR_REVIEW_WITH_STATUS_LABELS,NO_EMPTY_FIELDS_USE_NOT_APPLICABLE_OR_SOURCE_REQUIRED,2026-05-20
FACING_OPEN_EARLY_40BB_SB_VS_UTG_facing_open_early_40bb_sb_vs_utg_bba,facing_open_early_40bb_sb_vs_utg_bba,facing_open_early 40bb SB vs UTG,40,facing_open_early,SB,UTG,BBA_APP_DEFAULT,MTT_BBA_PRE_FLOP,"THREE_BET,CALL,FOLD",seed,typed_seed,MEDIUM_SEED,FULL_169_RESOLVED,KEEP_AS_SEED_REVIEW_BEFORE_APPROVAL,VISIBLE_DEFAULT,TRUE,REVIEWED_THEN_APPROVE_OPTIONAL,Seed response versus UTG open at 40bb. Population note: live UTG ranges are often tight/value-heavy.,"2025-2026 public sources support a GTO-baseline-plus-live-population approach: late-position steal pressure when blinds overfold, tighter responses to large opens and value-heavy 3-bets, linear/value-heavy 3-betting versus under-4-betting pools, and avoiding static push/fold-only assumptions.",Defend tightly versus UTG; prefer value-heavy 3-bets/jams; avoid dominated offsuit flats.,EARLY_POSITION_OPEN_CAN_BE_TOO_STRONG_IN_LIVE_FIELDS,"AJo,KQo,A5s,A9s,K9s,77,55,ATo,KJo,QJs",CREATE_OR_UPDATE_REVIEW_SCENARIO_RECORD_ONLY,SAFE_TO_SHOW_FOR_REVIEW_WITH_STATUS_LABELS,NO_EMPTY_FIELDS_USE_NOT_APPLICABLE_OR_SOURCE_REQUIRED,2026-05-20
FACING_OPEN_EARLY_40BB_BB_VS_UTG_facing_open_early_40bb_bb_vs_utg_bba,facing_open_early_40bb_bb_vs_utg_bba,facing_open_early 40bb BB vs UTG,40,facing_open_early,BB,UTG,BBA_APP_DEFAULT,MTT_BBA_PRE_FLOP,"THREE_BET,CALL,FOLD",seed,typed_seed,MEDIUM_SEED,FULL_169_RESOLVED,KEEP_AS_SEED_REVIEW_BEFORE_APPROVAL,VISIBLE_DEFAULT,TRUE,REVIEWED_THEN_APPROVE_OPTIONAL,Seed response versus UTG open at 40bb. Population note: live UTG ranges are often tight/value-heavy.,"2025-2026 public sources support a GTO-baseline-plus-live-population approach: late-position steal pressure when blinds overfold, tighter responses to large opens and value-heavy 3-bets, linear/value-heavy 3-betting versus under-4-betting pools, and avoiding static push/fold-only assumptions.",Defend tightly versus UTG; prefer value-heavy 3-bets/jams; avoid dominated offsuit flats.,EARLY_POSITION_OPEN_CAN_BE_TOO_STRONG_IN_LIVE_FIELDS,"AJo,KQo,A5s,A9s,K9s,77,55,ATo,KJo,QJs",CREATE_OR_UPDATE_REVIEW_SCENARIO_RECORD_ONLY,SAFE_TO_SHOW_FOR_REVIEW_WITH_STATUS_LABELS,NO_EMPTY_FIELDS_USE_NOT_APPLICABLE_OR_SOURCE_REQUIRED,2026-05-20
FACING_OPEN_EARLY_70BB_HJ_VS_UTG_facing_open_early_70bb_hj_vs_utg_bba,facing_open_early_70bb_hj_vs_utg_bba,facing_open_early 70bb HJ vs UTG,70,facing_open_early,HJ,UTG,BBA_APP_DEFAULT,MTT_BBA_PRE_FLOP,"THREE_BET,CALL,FOLD",seed,typed_seed,MEDIUM_SEED,FULL_169_RESOLVED,KEEP_AS_SEED_REVIEW_BEFORE_APPROVAL,VISIBLE_DEFAULT,TRUE,REVIEWED_THEN_APPROVE_OPTIONAL,Seed response versus UTG open at 70bb. Population note: live UTG ranges are often tight/value-heavy.,"2025-2026 public sources support a GTO-baseline-plus-live-population approach: late-position steal pressure when blinds overfold, tighter responses to large opens and value-heavy 3-bets, linear/value-heavy 3-betting versus under-4-betting pools, and avoiding static push/fold-only assumptions.",Defend tightly versus UTG; prefer value-heavy 3-bets/jams; avoid dominated offsuit flats.,EARLY_POSITION_OPEN_CAN_BE_TOO_STRONG_IN_LIVE_FIELDS,"AJo,KQo,A5s,A9s,K9s,77,55,ATo,KJo,QJs",CREATE_OR_UPDATE_REVIEW_SCENARIO_RECORD_ONLY,SAFE_TO_SHOW_FOR_REVIEW_WITH_STATUS_LABELS,NO_EMPTY_FIELDS_USE_NOT_APPLICABLE_OR_SOURCE_REQUIRED,2026-05-20
FACING_OPEN_EARLY_70BB_CO_VS_UTG_facing_open_early_70bb_co_vs_utg_bba,facing_open_early_70bb_co_vs_utg_bba,facing_open_early 70bb CO vs UTG,70,facing_open_early,CO,UTG,BBA_APP_DEFAULT,MTT_BBA_PRE_FLOP,"THREE_BET,CALL,FOLD",seed,typed_seed,MEDIUM_SEED,FULL_169_RESOLVED,KEEP_AS_SEED_REVIEW_BEFORE_APPROVAL,VISIBLE_DEFAULT,TRUE,REVIEWED_THEN_APPROVE_OPTIONAL,Seed response versus UTG open at 70bb. Population note: live UTG ranges are often tight/value-heavy.,"2025-2026 public sources support a GTO-baseline-plus-live-population approach: late-position steal pressure when blinds overfold, tighter responses to large opens and value-heavy 3-bets, linear/value-heavy 3-betting versus under-4-betting pools, and avoiding static push/fold-only assumptions.",Defend tightly versus UTG; prefer value-heavy 3-bets/jams; avoid dominated offsuit flats.,EARLY_POSITION_OPEN_CAN_BE_TOO_STRONG_IN_LIVE_FIELDS,"AJo,KQo,A5s,A9s,K9s,77,55,ATo,KJo,QJs",CREATE_OR_UPDATE_REVIEW_SCENARIO_RECORD_ONLY,SAFE_TO_SHOW_FOR_REVIEW_WITH_STATUS_LABELS,NO_EMPTY_FIELDS_USE_NOT_APPLICABLE_OR_SOURCE_REQUIRED,2026-05-20
FACING_OPEN_EARLY_70BB_BTN_VS_UTG_facing_open_early_70bb_btn_vs_utg_bba,facing_open_early_70bb_btn_vs_utg_bba,facing_open_early 70bb BTN vs UTG,70,facing_open_early,BTN,UTG,BBA_APP_DEFAULT,MTT_BBA_PRE_FLOP,"THREE_BET,CALL,FOLD",seed,typed_seed,MEDIUM_SEED,FULL_169_RESOLVED,KEEP_AS_SEED_REVIEW_BEFORE_APPROVAL,VISIBLE_DEFAULT,TRUE,REVIEWED_THEN_APPROVE_OPTIONAL,Seed response versus UTG open at 70bb. Population note: live UTG ranges are often tight/value-heavy.,"2025-2026 public sources support a GTO-baseline-plus-live-population approach: late-position steal pressure when blinds overfold, tighter responses to large opens and value-heavy 3-bets, linear/value-heavy 3-betting versus under-4-betting pools, and avoiding static push/fold-only assumptions.",Defend tightly versus UTG; prefer value-heavy 3-bets/jams; avoid dominated offsuit flats.,EARLY_POSITION_OPEN_CAN_BE_TOO_STRONG_IN_LIVE_FIELDS,"AJo,KQo,A5s,A9s,K9s,77,55,ATo,KJo,QJs",CREATE_OR_UPDATE_REVIEW_SCENARIO_RECORD_ONLY,SAFE_TO_SHOW_FOR_REVIEW_WITH_STATUS_LABELS,NO_EMPTY_FIELDS_USE_NOT_APPLICABLE_OR_SOURCE_REQUIRED,2026-05-20
FACING_OPEN_EARLY_70BB_SB_VS_UTG_facing_open_early_70bb_sb_vs_utg_bba,facing_open_early_70bb_sb_vs_utg_bba,facing_open_early 70bb SB vs UTG,70,facing_open_early,SB,UTG,BBA_APP_DEFAULT,MTT_BBA_PRE_FLOP,"THREE_BET,CALL,FOLD",seed,typed_seed,MEDIUM_SEED,FULL_169_RESOLVED,KEEP_AS_SEED_REVIEW_BEFORE_APPROVAL,VISIBLE_DEFAULT,TRUE,REVIEWED_THEN_APPROVE_OPTIONAL,Seed response versus UTG open at 70bb. Population note: live UTG ranges are often tight/value-heavy.,"2025-2026 public sources support a GTO-baseline-plus-live-population approach: late-position steal pressure when blinds overfold, tighter responses to large opens and value-heavy 3-bets, linear/value-heavy 3-betting versus under-4-betting pools, and avoiding static push/fold-only assumptions.",Defend tightly versus UTG; prefer value-heavy 3-bets/jams; avoid dominated offsuit flats.,EARLY_POSITION_OPEN_CAN_BE_TOO_STRONG_IN_LIVE_FIELDS,"AJo,KQo,A5s,A9s,K9s,77,55,ATo,KJo,QJs",CREATE_OR_UPDATE_REVIEW_SCENARIO_RECORD_ONLY,SAFE_TO_SHOW_FOR_REVIEW_WITH_STATUS_LABELS,NO_EMPTY_FIELDS_USE_NOT_APPLICABLE_OR_SOURCE_REQUIRED,2026-05-20
FACING_OPEN_EARLY_70BB_BB_VS_UTG_facing_open_early_70bb_bb_vs_utg_bba,facing_open_early_70bb_bb_vs_utg_bba,facing_open_early 70bb BB vs UTG,70,facing_open_early,BB,UTG,BBA_APP_DEFAULT,MTT_BBA_PRE_FLOP,"THREE_BET,CALL,FOLD",seed,typed_seed,MEDIUM_SEED,FULL_169_RESOLVED,KEEP_AS_SEED_REVIEW_BEFORE_APPROVAL,VISIBLE_DEFAULT,TRUE,REVIEWED_THEN_APPROVE_OPTIONAL,Seed response versus UTG open at 70bb. Population note: live UTG ranges are often tight/value-heavy.,"2025-2026 public sources support a GTO-baseline-plus-live-population approach: late-position steal pressure when blinds overfold, tighter responses to large opens and value-heavy 3-bets, linear/value-heavy 3-betting versus under-4-betting pools, and avoiding static push/fold-only assumptions.",Defend tightly versus UTG; prefer value-heavy 3-bets/jams; avoid dominated offsuit flats.,EARLY_POSITION_OPEN_CAN_BE_TOO_STRONG_IN_LIVE_FIELDS,"AJo,KQo,A5s,A9s,K9s,77,55,ATo,KJo,QJs",CREATE_OR_UPDATE_REVIEW_SCENARIO_RECORD_ONLY,SAFE_TO_SHOW_FOR_REVIEW_WITH_STATUS_LABELS,NO_EMPTY_FIELDS_USE_NOT_APPLICABLE_OR_SOURCE_REQUIRED,2026-05-20
FACING_OPEN_MIDDLE_15BB_CO_VS_HJ_facing_open_middle_15bb_co_vs_hj_bba,facing_open_middle_15bb_co_vs_hj_bba,facing_open_middle 15bb CO vs HJ,15,facing_open_middle,CO,HJ,BBA_APP_DEFAULT,MTT_BBA_PRE_FLOP,"JAM,CALL,FOLD",seed,typed_seed,MEDIUM_SEED,FULL_169_RESOLVED,KEEP_AS_SEED_REVIEW_BEFORE_APPROVAL,VISIBLE_DEFAULT,TRUE,REVIEWED_THEN_APPROVE_OPTIONAL,Seed response versus HJ open at 15bb. Population note: keep OOP continues conservative and 3-bet value-heavy.,"2025-2026 public sources support a GTO-baseline-plus-live-population approach: late-position steal pressure when blinds overfold, tighter responses to large opens and value-heavy 3-bets, linear/value-heavy 3-betting versus under-4-betting pools, and avoiding static push/fold-only assumptions.",Continue wider than versus UTG but do not overcall OOP; exploit under-4-bet pools with linear value 3-bets.,OOP_DOMINATED_HANDS_AND_LIVE_VALUE_HEAVY_OPENERS_REQUIRE_REVIEW,"AJo,KQo,A5s,A9s,K9s,77,55,ATo,KJo,QJs",CREATE_OR_UPDATE_REVIEW_SCENARIO_RECORD_ONLY,SAFE_TO_SHOW_FOR_REVIEW_WITH_STATUS_LABELS,NO_EMPTY_FIELDS_USE_NOT_APPLICABLE_OR_SOURCE_REQUIRED,2026-05-20
FACING_OPEN_MIDDLE_15BB_BTN_VS_HJ_facing_open_middle_15bb_btn_vs_hj_bba,facing_open_middle_15bb_btn_vs_hj_bba,facing_open_middle 15bb BTN vs HJ,15,facing_open_middle,BTN,HJ,BBA_APP_DEFAULT,MTT_BBA_PRE_FLOP,"JAM,CALL,FOLD",seed,typed_seed,MEDIUM_SEED,FULL_169_RESOLVED,KEEP_AS_SEED_REVIEW_BEFORE_APPROVAL,VISIBLE_DEFAULT,TRUE,REVIEWED_THEN_APPROVE_OPTIONAL,Seed response versus HJ open at 15bb. Population note: keep OOP continues conservative and 3-bet value-heavy.,"2025-2026 public sources support a GTO-baseline-plus-live-population approach: late-position steal pressure when blinds overfold, tighter responses to large opens and value-heavy 3-bets, linear/value-heavy 3-betting versus under-4-betting pools, and avoiding static push/fold-only assumptions.",Continue wider than versus UTG but do not overcall OOP; exploit under-4-bet pools with linear value 3-bets.,OOP_DOMINATED_HANDS_AND_LIVE_VALUE_HEAVY_OPENERS_REQUIRE_REVIEW,"AJo,KQo,A5s,A9s,K9s,77,55,ATo,KJo,QJs",CREATE_OR_UPDATE_REVIEW_SCENARIO_RECORD_ONLY,SAFE_TO_SHOW_FOR_REVIEW_WITH_STATUS_LABELS,NO_EMPTY_FIELDS_USE_NOT_APPLICABLE_OR_SOURCE_REQUIRED,2026-05-20
